,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
954,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2017.0,$111.6K,$112.6K,$115.3K,$123.7K,$131.1K,$129.5K,$127.8K,$128.6K,$125.8K,$125.9K,$126.2K,$127.7K,isUndisclosedAddress
955,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2016.0,$95.5K,$98.9K,$97.6K,$98.4K,$100K,$98.5K,$101K,$102.2K,$103.2K,$104.5K,$108.2K,$109.8K,isUndisclosedAddress
956,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2015.0,$81.5K,$82.2K,$81.1K,$83.2K,$86K,$88K,$89.1K,$90.8K,$92.8K,$94K,$94.5K,$92.5K,isUndisclosedAddress
957,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2014.0,$62.3K,$62.9K,$66.1K,$66.9K,$76.6K,$71.3K,$73.6K,$70.7K,$71K,$71.7K,$72.6K,$73.3K,isUndisclosedAddress
958,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2013.0,$49.2K,$51.1K,$63.4K,$59.8K,$60.6K,$64.2K,$66.4K,$71.8K,$66.4K,$65K,$62.3K,$62.2K,isUndisclosedAddress
959,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2012.0,,,,,,,,,,,$55.4K,$55.1K,isUndisclosedAddress
960,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2011.0,,,,,,,,,,,,,isUndisclosedAddress
961,13046021,https://www.zillow.com/homedetails/8826-E-Florida-Ave-APT-G04-Denver-CO-80247/13046021_zpid/,"$198,000","8826 E Florida Avenue  Unit G04, Denver, CO 80247",8826 E Florida Avenue  Unit G04,Denver,CO,80247,196551.0,,,,,,,,2010.0,,,,,,,,,,,,,isUndisclosedAddress
962,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2022.0,$829.8K,$851.1K,$918K,$951.5K,$950.1K,$931.5K,$889.3K,$856.7K,$847.2K,$819K,$775K,,West Highland
963,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2021.0,$694.1K,$696.6K,$697.8K,$711.6K,$727.9K,$741K,$758.6K,$759.9K,$766.7K,$789.4K,$802K,$827.7K,West Highland
964,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2020.0,$617.7K,$642.2K,$647.2K,$649.6K,$650.7K,$655.9K,$653.3K,$651.7K,$656.4K,$668.1K,$679.2K,$686.1K,West Highland
965,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2019.0,$608.5K,$606.7K,$604.1K,$609.9K,$604.5K,$605.6K,$606.8K,$610K,$611.9K,$608.8K,$609.8K,$616.9K,West Highland
966,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2018.0,$563.9K,$568.1K,$577.4K,$585.9K,$588.1K,$589.3K,$592.4K,$595K,$600.7K,$603.7K,$605K,$609.9K,West Highland
967,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2017.0,$521.4K,$529.5K,$555K,$557.4K,$559.6K,$533.1K,$539.2K,$541.7K,$544.8K,$546.7K,$551.8K,$556.2K,West Highland
968,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2016.0,$509.8K,$528.9K,$530.6K,$542.6K,$541K,$516.1K,$523.1K,$527K,$531.7K,$533.3K,$548.4K,$551.5K,West Highland
969,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2015.0,$450K,$453.8K,$450.3K,$450.9K,$451K,$450.3K,$467.2K,$465.9K,$465.4K,$467.7K,$471.4K,$480.4K,West Highland
970,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2014.0,$392.8K,$402.3K,$404.4K,$418.9K,$426.2K,$418.6K,$420.2K,$434.3K,$430.9K,$444.7K,$440.5K,$450.7K,West Highland
971,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2013.0,$369.9K,$369.7K,$364.6K,$381.3K,$393K,$408.6K,$405.1K,$399.4K,$408.7K,$413K,$410.4K,$395.7K,West Highland
972,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2012.0,,,,,,,,,,,$387.9K,$377.5K,West Highland
973,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2011.0,,,,,,,,,,,,,West Highland
974,13312242,https://www.zillow.com/homedetails/3761-Stuart-St-Denver-CO-80212/13312242_zpid/,"$775,000","3761 Stuart Street, Denver, CO 80212",3761 Stuart Street,Denver,CO,80212,775003.0,,,,,,,,2010.0,,,,,,,,,,,,,West Highland
975,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2022.0,$769.1K,$778.4K,$832.5K,$948.7K,$897K,$876.8K,$875K,$834.6K,$828.4K,$757.3K,$707.3K,,University Park
976,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2021.0,$702.9K,$723.4K,$731K,$756.6K,$779.1K,$789.2K,$787.1K,$762K,$757.4K,$756.8K,$757.9K,$760.2K,University Park
977,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2020.0,$637.6K,$643.1K,$645.8K,$649.3K,$656.8K,$652.1K,$656.4K,$660.5K,$674.1K,$674.4K,$674.2K,$688K,University Park
978,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2019.0,$656.1K,$651.8K,$635.9K,$637.1K,$638.2K,$632.6K,$628.2K,$625.8K,$641.8K,$641K,$648.8K,$644.8K,University Park
979,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2018.0,$633.4K,$630.1K,$599.6K,$600.8K,$604.7K,$598.3K,$627.6K,$635.7K,$640.5K,$644.7K,$649.5K,$656.8K,University Park
980,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2017.0,$587.7K,$590.9K,$598.9K,$598.3K,$600.2K,$594K,$600.3K,$604.1K,$593.7K,$577.9K,$577.7K,$593.4K,University Park
981,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2016.0,$541K,$558.7K,$553.3K,$567.7K,$576.3K,$587.5K,$585.8K,$592.2K,$583.7K,$587.9K,$587.9K,$592.1K,University Park
982,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2015.0,$494.1K,$492.9K,$506.6K,$523.3K,$542.2K,$536K,$528.5K,$537.8K,$542.5K,$554.4K,$544.2K,$548K,University Park
983,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2014.0,$481.8K,$484.6K,$488.2K,$492.5K,$497.4K,$492K,$495.7K,$488.1K,$490.5K,$500.3K,$487.3K,$494.7K,University Park
984,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2013.0,$444.7K,$438.6K,$437.2K,$444.7K,$458.2K,$471.3K,$466.6K,$468.7K,$474.8K,$476.4K,$474.2K,$478.4K,University Park
985,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2012.0,,,,,,,,,,,$431.5K,$441.1K,University Park
986,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2011.0,,,,,,,,,,,,,University Park
987,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317.0,,,,,,,,2010.0,,,,,,,,,,,,,University Park
988,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
989,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
990,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
991,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
992,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
993,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2022.0,$828.5K,$851.8K,$910.7K,$939K,$951.3K,$951.2K,$915.8K,$870.1K,$883.5K,$897.3K,$1M,,Platt Park
994,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
995,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
996,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
997,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
998,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
999,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2021.0,$779K,$783K,$791.7K,$817.5K,$844.3K,$832.8K,$814.2K,$793.6K,$790.8K,$796.3K,$803.9K,$815.4K,Platt Park
1000,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1001,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1002,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1003,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1004,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1005,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2020.0,$715.4K,$732.4K,$747.8K,$764.7K,$753K,$752.8K,$747.9K,$750.6K,$739.3K,$752.7K,$756.5K,$767.6K,Platt Park
1006,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1007,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1008,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1009,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1010,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1011,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2019.0,$641K,$637.6K,$631.8K,$642.6K,$638.4K,$629.9K,$630.5K,$631K,$715K,$713.2K,$706.4K,$706K,Platt Park
1012,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1013,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1014,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1015,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1016,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1017,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2018.0,$657.3K,$672.5K,$599.2K,$606.1K,$612.5K,$613K,$616.9K,$618.3K,$624.6K,$627.1K,$630.7K,$633.7K,Platt Park
1018,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1019,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1020,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1021,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1022,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1023,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2017.0,$632.9K,$639.2K,$652.7K,$657.2K,$654.1K,$655.1K,$661.8K,$658.3K,$652.9K,$663.9K,$664K,$659.3K,Platt Park
1024,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2016.0,$591.2K,$591.8K,$597.9K,$598.8K,$606.2K,$621.2K,$627.4K,$630.3K,$633.1K,$627.9K,$633.4K,$628.3K,Platt Park
1025,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2016.0,$591.2K,$591.8K,$597.9K,$598.8K,$606.2K,$621.2K,$627.4K,$630.3K,$633.1K,$627.9K,$633.4K,$628.3K,Platt Park
1026,72100892,https://www.zillow.com/homedetails/2077-S-Grant-St-Denver-CO-80210/72100892_zpid/,"$1,025,000","2077 S Grant Street, Denver, CO 80210",2077 S Grant Street,Denver,CO,80210,897700.0,,,,,,,,2016.0,$591.2K,$591.8K,$597.9K,$598.8K,$606.2K,$621.2K,$627.4K,$630.3K,$633.1K,$627.9K,$633.4K,$628.3K,Platt Park
